Station_ID,Date_Time,KPVUPress,KPVUTemp,KPVUHumid,KPVUWind,KPVUCloud3,KPVUCloud1,KPVUCloud2,KPVUVis
KPVU,12/23/2022 14:20 UTC,30.31,21.2,92.61,0.0,,604.0,,10.0
KPVU,12/23/2022 14:25 UTC,30.31,21.2,92.61,0.0,,604.0,,10.0
KPVU,12/23/2022 14:30 UTC,30.31,21.2,92.61,0.0,,604.0,,10.0
KPVU,12/23/2022 14:35 UTC,30.31,21.2,92.61,0.0,,604.0,,10.0
KPVU,12/23/2022 14:40 UTC,30.31,21.2,92.61,0.0,,604.0,,10.0
KPVU,12/23/2022 14:45 UTC,30.32,21.2,92.61,0.0,,604.0,,10.0
KPVU,12/23/2022 14:50 UTC,30.32,21.2,92.61,0.0,,604.0,,10.0
KPVU,12/23/2022 14:55 UTC,30.32,21.2,92.61,0.0,,56.0,604.0,10.0
KPVU,12/23/2022 14:56 UTC,30.32,21.92,91.92,0.0,,56.0,604.0,10.0
KPVU,12/23/2022 15:00 UTC,30.32,21.2,92.61,0.0,,604.0,,9.0
KPVU,12/23/2022 15:05 UTC,30.32,21.2,92.61,0.0,,604.0,,9.0
KPVU,12/23/2022 15:10 UTC,30.32,23.0,85.82,0.0,,604.0,,10.0
KPVU,12/23/2022 15:15 UTC,30.32,23.0,85.82,0.0,,604.0,,10.0
KPVU,12/23/2022 15:20 UTC,30.32,23.0,92.67,0.0,,604.0,,10.0
KPVU,12/23/2022 15:25 UTC,30.32,23.0,92.67,0.0,,604.0,,10.0
KPVU,12/23/2022 15:30 UTC,30.33,24.8,85.93,0.0,,604.0,,10.0
KPVU,12/23/2022 15:35 UTC,30.33,24.8,85.93,0.0,,604.0,,10.0
KPVU,12/23/2022 15:40 UTC,30.33,24.8,85.93,0.0,,604.0,,10.0
KPVU,12/23/2022 15:45 UTC,30.33,24.8,85.93,0.0,,604.0,,10.0
KPVU,12/23/2022 15:50 UTC,30.34,24.8,85.93,0.0,,554.0,,10.0
KPVU,12/23/2022 15:55 UTC,30.34,24.8,85.93,0.0,,56.0,554.0,10.0
KPVU,12/23/2022 15:56 UTC,30.34,24.98,87.93,0.0,,56.0,554.0,10.0
KPVU,12/23/2022 16:00 UTC,30.34,24.8,85.93,0.0,,554.0,,10.0
KPVU,12/23/2022 16:05 UTC,30.34,24.8,92.73,0.0,,554.0,,10.0
KPVU,12/23/2022 16:10 UTC,30.35,26.6,86.04,0.0,,554.0,,10.0
KPVU,12/23/2022 16:15 UTC,30.35,26.6,86.04,0.0,,554.0,,10.0
KPVU,12/23/2022 16:20 UTC,30.35,26.6,86.04,0.0,,554.0,,10.0
KPVU,12/23/2022 16:25 UTC,30.35,26.6,92.79,0.0,,554.0,,10.0
KPVU,12/23/2022 16:30 UTC,30.36,26.6,92.79,0.0,,554.0,,10.0
KPVU,12/23/2022 16:35 UTC,30.36,26.6,92.79,0.0,,554.0,,10.0
KPVU,12/23/2022 16:40 UTC,30.36,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/23/2022 16:45 UTC,30.36,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/23/2022 16:50 UTC,30.36,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/23/2022 16:55 UTC,30.36,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/23/2022 16:56 UTC,30.36,28.04,88.1,0.0,,554.0,,10.0
KPVU,12/23/2022 17:00 UTC,30.36,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/23/2022 17:05 UTC,30.36,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/23/2022 17:10 UTC,30.36,28.4,79.89,0.0,,554.0,,10.0
KPVU,12/23/2022 17:15 UTC,30.37,28.4,79.89,0.0,,554.0,,10.0
KPVU,12/23/2022 17:20 UTC,30.37,28.4,79.89,0.0,,554.0,,10.0
KPVU,12/23/2022 17:25 UTC,30.37,28.4,79.89,0.0,,554.0,,10.0
KPVU,12/23/2022 17:30 UTC,30.37,28.4,79.89,0.0,,554.0,,10.0
KPVU,12/23/2022 17:35 UTC,30.37,28.4,74.03,0.0,,554.0,,10.0
KPVU,12/23/2022 17:40 UTC,30.37,28.4,74.03,3.45,,554.0,,10.0
KPVU,12/23/2022 17:45 UTC,30.37,28.4,74.03,4.6,,554.0,,10.0
KPVU,12/23/2022 17:50 UTC,30.37,28.4,74.03,4.6,,554.0,,10.0
KPVU,12/23/2022 17:55 UTC,30.37,28.4,74.03,4.6,,554.0,,10.0
KPVU,12/23/2022 17:56 UTC,30.37,28.04,77.47,4.6,,554.0,,10.0
KPVU,12/23/2022 18:00 UTC,30.37,28.4,74.03,4.6,,554.0,,10.0
KPVU,12/23/2022 18:05 UTC,30.37,28.4,74.03,3.45,,554.0,,10.0
KPVU,12/23/2022 18:10 UTC,30.37,28.4,74.03,3.45,,554.0,,10.0
KPVU,12/23/2022 18:15 UTC,30.37,28.4,74.03,4.6,,466.0,554.0,10.0
KPVU,12/23/2022 18:20 UTC,30.37,28.4,79.89,3.45,,462.0,554.0,10.0
KPVU,12/23/2022 18:25 UTC,30.37,28.4,79.89,3.45,,462.0,554.0,10.0
KPVU,12/23/2022 18:30 UTC,30.37,28.4,79.89,0.0,,462.0,554.0,10.0
KPVU,12/23/2022 18:35 UTC,30.36,28.4,79.89,0.0,,462.0,554.0,10.0
KPVU,12/23/2022 18:40 UTC,30.36,28.4,86.15,0.0,,462.0,554.0,10.0
KPVU,12/23/2022 18:45 UTC,30.36,28.4,86.15,0.0,,462.0,554.0,10.0
KPVU,12/23/2022 18:50 UTC,30.35,30.2,86.26,0.0,,504.0,,10.0
KPVU,12/23/2022 18:55 UTC,30.35,30.2,86.26,0.0,,554.0,,10.0
KPVU,12/23/2022 18:56 UTC,30.35,30.92,85.03,0.0,,554.0,,10.0
KPVU,12/23/2022 19:00 UTC,30.35,30.2,86.26,0.0,,554.0,,10.0
KPVU,12/23/2022 19:05 UTC,30.35,30.2,86.26,0.0,,554.0,,10.0
KPVU,12/23/2022 19:10 UTC,30.35,30.2,86.26,4.6,,554.0,,10.0
KPVU,12/23/2022 19:15 UTC,30.35,30.2,80.04,0.0,,504.0,,10.0
KPVU,12/23/2022 19:20 UTC,30.35,30.2,74.22,4.6,,504.0,,10.0
KPVU,12/23/2022 19:25 UTC,30.35,30.2,74.22,3.45,,436.0,504.0,10.0
KPVU,12/23/2022 19:30 UTC,30.34,30.2,80.04,0.0,,436.0,504.0,10.0
KPVU,12/23/2022 19:35 UTC,30.34,30.2,80.04,0.0,,432.0,504.0,10.0
KPVU,12/23/2022 19:40 UTC,30.34,30.2,80.04,0.0,,432.0,504.0,10.0
KPVU,12/23/2022 19:45 UTC,30.34,30.2,80.04,0.0,,432.0,504.0,10.0
KPVU,12/23/2022 19:50 UTC,30.34,32.0,80.19,0.0,,432.0,504.0,10.0
KPVU,12/23/2022 19:55 UTC,30.34,32.0,74.41,0.0,,432.0,504.0,10.0
KPVU,12/23/2022 19:56 UTC,30.34,32.0,72.2,0.0,,432.0,504.0,10.0
KPVU,12/23/2022 20:00 UTC,30.33,32.0,74.41,4.6,,432.0,504.0,10.0
KPVU,12/23/2022 20:05 UTC,30.33,30.2,74.22,4.6,,432.0,504.0,10.0
KPVU,12/23/2022 20:10 UTC,30.33,30.2,74.22,4.6,,432.0,504.0,10.0
KPVU,12/23/2022 20:15 UTC,30.33,30.2,74.22,4.6,,432.0,504.0,10.0
KPVU,12/23/2022 20:20 UTC,30.33,30.2,74.22,3.45,,504.0,,10.0
KPVU,12/23/2022 20:25 UTC,30.34,30.2,74.22,0.0,,504.0,,10.0
KPVU,12/23/2022 20:30 UTC,30.34,30.2,74.22,0.0,,504.0,,10.0
KPVU,12/23/2022 20:35 UTC,30.34,30.2,74.22,0.0,,504.0,,10.0
KPVU,12/23/2022 20:40 UTC,30.34,30.2,74.22,0.0,,504.0,,10.0
KPVU,12/23/2022 20:45 UTC,30.34,30.2,74.22,0.0,,504.0,,10.0
KPVU,12/23/2022 20:50 UTC,30.34,30.2,74.22,0.0,,504.0,,10.0
KPVU,12/23/2022 20:55 UTC,30.34,30.2,74.22,0.0,,504.0,,10.0
KPVU,12/23/2022 20:56 UTC,30.34,30.02,74.77,0.0,,504.0,,10.0
KPVU,12/23/2022 21:00 UTC,30.34,30.2,74.22,3.45,,504.0,,10.0
KPVU,12/23/2022 21:05 UTC,30.34,30.2,80.04,3.45,,554.0,,10.0
KPVU,12/23/2022 21:10 UTC,30.34,30.2,74.22,4.6,,553.0,704.0,10.0
KPVU,12/23/2022 21:15 UTC,30.35,30.2,74.22,5.75,,503.0,704.0,10.0
KPVU,12/23/2022 21:20 UTC,30.34,30.2,80.04,5.75,,503.0,654.0,10.0
KPVU,12/23/2022 21:25 UTC,30.34,30.2,80.04,4.6,,496.0,604.0,10.0
KPVU,12/23/2022 21:30 UTC,30.34,30.2,80.04,3.45,,496.0,604.0,10.0
KPVU,12/23/2022 21:35 UTC,30.34,30.2,80.04,4.6,,604.0,,10.0
KPVU,12/23/2022 21:40 UTC,30.34,30.2,80.04,3.45,,496.0,604.0,10.0
KPVU,12/23/2022 21:45 UTC,30.33,30.2,74.22,0.0,,496.0,654.0,10.0
KPVU,12/23/2022 21:50 UTC,30.33,30.2,80.04,0.0,,654.0,,10.0
KPVU,12/23/2022 21:55 UTC,30.33,30.2,80.04,0.0,,654.0,,10.0
KPVU,12/23/2022 21:56 UTC,30.33,30.92,78.32,0.0,,654.0,,10.0
KPVU,12/23/2022 22:00 UTC,30.32,30.2,80.04,0.0,,654.0,,10.0
KPVU,12/23/2022 22:05 UTC,30.32,30.2,80.04,0.0,,654.0,,10.0
KPVU,12/23/2022 22:10 UTC,30.32,30.2,80.04,3.45,,704.0,,10.0
KPVU,12/23/2022 22:15 UTC,30.32,30.2,74.22,0.0,,704.0,,10.0
KPVU,12/23/2022 22:20 UTC,30.32,30.2,74.22,3.45,,704.0,,10.0
KPVU,12/23/2022 22:25 UTC,30.31,30.2,74.22,0.0,,704.0,,10.0
KPVU,12/23/2022 22:30 UTC,30.32,30.2,74.22,0.0,,704.0,,10.0
KPVU,12/23/2022 22:35 UTC,30.32,30.2,74.22,0.0,,704.0,,10.0
KPVU,12/23/2022 22:40 UTC,30.32,28.4,79.89,4.6,,703.0,,10.0
KPVU,12/23/2022 22:45 UTC,30.32,28.4,74.03,4.6,,703.0,,10.0
KPVU,12/23/2022 22:50 UTC,30.32,28.4,74.03,0.0,,702.0,,10.0
KPVU,12/23/2022 22:55 UTC,30.32,28.4,79.89,3.45,,706.0,,10.0
KPVU,12/23/2022 22:56 UTC,30.32,28.94,81.77,4.6,,706.0,,10.0
KPVU,12/23/2022 23:00 UTC,30.32,30.2,80.04,5.75,,706.0,,10.0
KPVU,12/23/2022 23:05 UTC,30.33,30.2,80.04,6.91,,756.0,,10.0
KPVU,12/23/2022 23:10 UTC,30.33,30.2,80.04,5.75,,752.0,,10.0
KPVU,12/23/2022 23:15 UTC,30.32,30.2,74.22,5.75,,752.0,,10.0
KPVU,12/23/2022 23:20 UTC,30.32,30.2,80.04,3.45,,752.0,,10.0
KPVU,12/23/2022 23:25 UTC,30.32,28.4,79.89,3.45,,752.0,,10.0
KPVU,12/23/2022 23:30 UTC,30.32,28.4,74.03,3.45,,752.0,,10.0
KPVU,12/23/2022 23:35 UTC,30.32,28.4,74.03,3.45,,752.0,,10.0
KPVU,12/23/2022 23:40 UTC,30.32,28.4,74.03,3.45,,752.0,,10.0
KPVU,12/23/2022 23:45 UTC,30.33,26.6,79.74,3.45,,752.0,,10.0
KPVU,12/23/2022 23:50 UTC,30.33,26.6,79.74,0.0,,752.0,,10.0
KPVU,12/23/2022 23:55 UTC,30.33,26.6,79.74,0.0,,752.0,,10.0
KPVU,12/23/2022 23:56 UTC,30.33,26.06,80.92,0.0,,752.0,2002.0,10.0
KPVU,12/24/2022 00:00 UTC,30.33,26.6,73.84,0.0,,652.0,,10.0
KPVU,12/24/2022 00:05 UTC,30.34,24.8,79.58,3.45,,652.0,,10.0
KPVU,12/24/2022 00:10 UTC,30.34,24.8,79.58,0.0,,652.0,,10.0
KPVU,12/24/2022 00:15 UTC,30.34,24.8,79.58,0.0,,652.0,,10.0
KPVU,12/24/2022 00:20 UTC,30.34,24.8,79.58,0.0,,656.0,,10.0
KPVU,12/24/2022 00:25 UTC,30.34,24.8,73.65,0.0,,1.0,,10.0
KPVU,12/24/2022 00:30 UTC,30.34,23.0,79.42,0.0,,1.0,,10.0
KPVU,12/24/2022 00:35 UTC,30.34,23.0,79.42,0.0,,1.0,,10.0
KPVU,12/24/2022 00:40 UTC,30.34,23.0,79.42,0.0,,1.0,,10.0
KPVU,12/24/2022 00:45 UTC,30.34,23.0,79.42,0.0,,1.0,,10.0
KPVU,12/24/2022 00:50 UTC,30.34,23.0,79.42,0.0,,556.0,,10.0
KPVU,12/24/2022 00:55 UTC,30.34,23.0,85.82,0.0,,552.0,,10.0
KPVU,12/24/2022 00:56 UTC,30.34,23.0,84.5,0.0,,552.0,,10.0
KPVU,12/24/2022 01:00 UTC,30.34,23.0,85.82,0.0,,553.0,,10.0
KPVU,12/24/2022 01:05 UTC,30.35,23.0,85.82,3.45,,553.0,,10.0
KPVU,12/24/2022 01:10 UTC,30.35,24.8,79.58,3.45,,553.0,,10.0
KPVU,12/24/2022 01:15 UTC,30.35,24.8,85.93,0.0,,554.0,,10.0
KPVU,12/24/2022 01:20 UTC,30.35,24.8,85.93,0.0,,554.0,,10.0
KPVU,12/24/2022 01:25 UTC,30.36,24.8,85.93,0.0,,554.0,,10.0
KPVU,12/24/2022 01:30 UTC,30.36,24.8,85.93,0.0,,504.0,,10.0
KPVU,12/24/2022 01:35 UTC,30.36,24.8,85.93,0.0,,504.0,,10.0
KPVU,12/24/2022 01:40 UTC,30.37,24.8,85.93,0.0,,504.0,,10.0
KPVU,12/24/2022 01:45 UTC,30.37,24.8,85.93,0.0,,504.0,,10.0
KPVU,12/24/2022 01:50 UTC,30.38,24.8,85.93,0.0,,504.0,,10.0
KPVU,12/24/2022 01:55 UTC,30.38,26.6,79.74,0.0,,504.0,,10.0
KPVU,12/24/2022 01:56 UTC,30.38,26.06,84.07,3.45,,504.0,,10.0
KPVU,12/24/2022 02:00 UTC,30.38,26.6,79.74,3.45,,504.0,,10.0
KPVU,12/24/2022 02:05 UTC,30.38,26.6,79.74,0.0,,504.0,,10.0
KPVU,12/24/2022 02:10 UTC,30.38,26.6,79.74,0.0,,504.0,,10.0
KPVU,12/24/2022 02:15 UTC,30.38,26.6,79.74,0.0,,504.0,,10.0
KPVU,12/24/2022 02:20 UTC,30.39,26.6,79.74,0.0,,504.0,,10.0
KPVU,12/24/2022 02:25 UTC,30.39,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 02:30 UTC,30.39,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 02:35 UTC,30.39,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 02:40 UTC,30.39,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 02:45 UTC,30.39,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 02:50 UTC,30.4,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 02:55 UTC,30.39,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 02:56 UTC,30.4,26.96,84.77,0.0,,504.0,,10.0
KPVU,12/24/2022 03:00 UTC,30.4,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 03:05 UTC,30.39,26.6,86.04,0.0,,504.0,,10.0
KPVU,12/24/2022 03:10 UTC,30.39,26.6,92.79,0.0,,504.0,,10.0
KPVU,12/24/2022 03:15 UTC,30.39,26.6,92.79,0.0,,504.0,,10.0
KPVU,12/24/2022 03:20 UTC,30.39,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 03:25 UTC,30.39,28.4,86.15,4.6,,504.0,,10.0
KPVU,12/24/2022 03:30 UTC,30.39,28.4,86.15,4.6,,504.0,,10.0
KPVU,12/24/2022 03:35 UTC,30.39,28.4,86.15,4.6,,554.0,,10.0
KPVU,12/24/2022 03:40 UTC,30.39,28.4,86.15,4.6,,504.0,,10.0
KPVU,12/24/2022 03:45 UTC,30.39,28.4,86.15,5.75,,504.0,,10.0
KPVU,12/24/2022 03:50 UTC,30.39,26.6,92.79,4.6,,504.0,,10.0
KPVU,12/24/2022 03:55 UTC,30.39,26.6,92.79,4.6,,504.0,,10.0
KPVU,12/24/2022 03:56 UTC,30.39,26.96,88.71,3.45,,504.0,,10.0
KPVU,12/24/2022 04:00 UTC,30.39,26.6,92.79,3.45,,504.0,,10.0
KPVU,12/24/2022 04:05 UTC,30.39,26.6,92.79,3.45,,504.0,,10.0
KPVU,12/24/2022 04:10 UTC,30.39,26.6,92.79,0.0,,504.0,,10.0
KPVU,12/24/2022 04:15 UTC,30.39,26.6,92.79,3.45,,503.0,604.0,10.0
KPVU,12/24/2022 04:20 UTC,30.39,26.6,92.79,0.0,,554.0,,10.0
KPVU,12/24/2022 04:25 UTC,30.4,26.6,92.79,0.0,,554.0,,10.0
KPVU,12/24/2022 04:30 UTC,30.4,26.6,92.79,0.0,,554.0,,10.0
KPVU,12/24/2022 04:35 UTC,30.4,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/24/2022 04:40 UTC,30.4,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/24/2022 04:45 UTC,30.39,28.4,86.15,3.45,,554.0,,10.0
KPVU,12/24/2022 04:50 UTC,30.39,28.4,86.15,3.45,,554.0,,10.0
KPVU,12/24/2022 04:55 UTC,30.39,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/24/2022 04:56 UTC,30.39,28.04,84.84,0.0,,554.0,,10.0
KPVU,12/24/2022 05:00 UTC,30.39,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/24/2022 05:05 UTC,30.39,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/24/2022 05:10 UTC,30.39,28.4,86.15,0.0,,554.0,,10.0
KPVU,12/24/2022 05:15 UTC,30.39,28.4,86.15,3.45,,604.0,,10.0
KPVU,12/24/2022 05:20 UTC,30.39,28.4,86.15,0.0,,604.0,,10.0
KPVU,12/24/2022 05:25 UTC,30.39,28.4,86.15,0.0,,604.0,,10.0
KPVU,12/24/2022 05:30 UTC,30.39,28.4,86.15,3.45,,604.0,,10.0
KPVU,12/24/2022 05:35 UTC,30.39,28.4,86.15,3.45,,604.0,,10.0
KPVU,12/24/2022 05:40 UTC,30.39,28.4,86.15,0.0,,604.0,,10.0
KPVU,12/24/2022 05:45 UTC,30.39,28.4,86.15,0.0,,603.0,704.0,10.0
KPVU,12/24/2022 05:50 UTC,30.39,28.4,86.15,0.0,,604.0,,10.0
KPVU,12/24/2022 05:55 UTC,30.39,28.4,86.15,4.6,,654.0,,10.0
KPVU,12/24/2022 05:56 UTC,30.39,28.04,84.84,4.6,,654.0,,10.0
KPVU,12/24/2022 06:00 UTC,30.39,26.6,92.79,4.6,,654.0,,10.0
KPVU,12/24/2022 06:05 UTC,30.39,26.6,92.79,4.6,,604.0,,10.0
KPVU,12/24/2022 06:10 UTC,30.4,26.6,86.04,4.6,,604.0,,10.0
KPVU,12/24/2022 06:15 UTC,30.4,26.6,92.79,3.45,,604.0,,10.0
KPVU,12/24/2022 06:20 UTC,30.4,26.6,92.79,3.45,,554.0,,10.0
KPVU,12/24/2022 06:25 UTC,30.41,26.6,92.79,0.0,,504.0,,9.0
KPVU,12/24/2022 06:30 UTC,30.4,26.6,92.79,0.0,,504.0,,9.0
KPVU,12/24/2022 06:35 UTC,30.41,26.6,92.79,3.45,,504.0,,9.0
KPVU,12/24/2022 06:40 UTC,30.41,28.4,86.15,0.0,,504.0,,9.0
KPVU,12/24/2022 06:45 UTC,30.41,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 06:50 UTC,30.41,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 06:55 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 06:56 UTC,30.4,28.04,88.1,0.0,,504.0,,10.0
KPVU,12/24/2022 07:00 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:05 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:10 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:15 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:20 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:25 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:30 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:35 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:40 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:45 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:50 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:55 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 07:56 UTC,30.4,28.04,88.1,0.0,,504.0,,10.0
KPVU,12/24/2022 08:00 UTC,30.4,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 08:05 UTC,30.41,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 08:10 UTC,30.41,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 08:15 UTC,30.41,28.4,86.15,3.45,,504.0,,10.0
KPVU,12/24/2022 08:20 UTC,30.41,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 08:25 UTC,30.42,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 08:30 UTC,30.42,28.4,86.15,3.45,,504.0,,10.0
KPVU,12/24/2022 08:35 UTC,30.42,28.4,86.15,3.45,,504.0,,10.0
KPVU,12/24/2022 08:40 UTC,30.42,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 08:45 UTC,30.42,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 08:50 UTC,30.42,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 08:55 UTC,30.42,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 08:56 UTC,30.42,28.04,88.1,0.0,,484.0,,10.0
KPVU,12/24/2022 09:00 UTC,30.42,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 09:05 UTC,30.42,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 09:10 UTC,30.43,28.4,86.15,3.45,,504.0,,10.0
KPVU,12/24/2022 09:15 UTC,30.43,28.4,86.15,3.45,,504.0,,10.0
KPVU,12/24/2022 09:20 UTC,30.43,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 09:25 UTC,30.43,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 09:30 UTC,30.43,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 09:35 UTC,30.43,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 09:40 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 09:45 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 09:50 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 09:55 UTC,30.44,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 09:56 UTC,30.44,28.94,84.9,0.0,,484.0,,10.0
KPVU,12/24/2022 10:00 UTC,30.44,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 10:05 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 10:10 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 10:15 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 10:20 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 10:25 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 10:30 UTC,30.43,28.4,86.15,0.0,,483.0,604.0,10.0
KPVU,12/24/2022 10:35 UTC,30.43,28.4,86.15,0.0,,483.0,604.0,10.0
KPVU,12/24/2022 10:40 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 10:45 UTC,30.44,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 10:50 UTC,30.43,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 10:55 UTC,30.43,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 10:56 UTC,30.43,28.94,84.9,0.0,,504.0,,10.0
KPVU,12/24/2022 11:00 UTC,30.44,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 11:05 UTC,30.44,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 11:10 UTC,30.44,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 11:15 UTC,30.44,28.4,86.15,0.0,,504.0,,10.0
KPVU,12/24/2022 11:20 UTC,30.43,28.4,86.15,0.0,,484.0,,10.0
KPVU,12/24/2022 11:25 UTC,30.43,28.4,86.15,3.45,,484.0,,10.0
KPVU,12/24/2022 11:30 UTC,30.43,28.4,92.85,0.0,,484.0,,10.0
KPVU,12/24/2022 11:35 UTC,30.44,28.4,92.85,0.0,,484.0,,10.0
KPVU,12/24/2022 11:40 UTC,30.44,28.4,92.85,0.0,,484.0,,10.0
KPVU,12/24/2022 11:45 UTC,30.44,28.4,92.85,0.0,,464.0,,10.0
KPVU,12/24/2022 11:50 UTC,30.44,28.4,92.85,0.0,,464.0,,10.0
KPVU,12/24/2022 11:55 UTC,30.44,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 11:56 UTC,30.44,28.94,88.8,0.0,,434.0,,10.0
KPVU,12/24/2022 12:00 UTC,30.44,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 12:05 UTC,30.45,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 12:10 UTC,30.45,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 12:15 UTC,30.44,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 12:20 UTC,30.44,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 12:25 UTC,30.44,28.4,92.85,0.0,,454.0,,10.0
KPVU,12/24/2022 12:30 UTC,30.45,28.4,92.85,0.0,,454.0,,10.0
KPVU,12/24/2022 12:35 UTC,30.45,28.4,92.85,0.0,,383.0,474.0,10.0
KPVU,12/24/2022 12:40 UTC,30.45,28.4,92.85,0.0,,383.0,474.0,10.0
KPVU,12/24/2022 12:45 UTC,30.45,28.4,92.85,0.0,,383.0,474.0,10.0
KPVU,12/24/2022 12:50 UTC,30.45,28.4,92.85,0.0,,424.0,,10.0
KPVU,12/24/2022 12:55 UTC,30.45,28.4,92.85,0.0,,372.0,454.0,10.0
KPVU,12/24/2022 12:56 UTC,30.45,28.94,88.8,0.0,,372.0,454.0,10.0
KPVU,12/24/2022 13:00 UTC,30.45,28.4,92.85,0.0,,372.0,454.0,10.0
KPVU,12/24/2022 13:05 UTC,30.45,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 13:10 UTC,30.45,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 13:15 UTC,30.45,28.4,92.85,0.0,,434.0,,10.0
KPVU,12/24/2022 13:20 UTC,30.46,28.4,92.85,0.0,,434.0,,10.0
